fk_item,total_revenue
f1a7ab91416e6a0573a864cbd93ebaf9,3973.6500000000005
43d58d7634180dd6e336d4b22a2cf6c5,3961.18
8854769ca3ccac87f7d6a81bfb1e2ea5,3959.26
b59af9e6c06316826dd247dea180cec9,3957.87
b7e00e0b08819b18cc4eee0799505c6d,3957.87
aa952eceac457550bb9caeb7529b3dc4,3957.87
263e9dc4f002f0d35e3bedd1b1d5ff56,3957.37
3a60b7ce570e8ce0ad1e27c5560f8664,3957.0499999999997
1d2ab298f8919a4601952c59f3989379,3953.37
fcb1fc2ea52659315d17e836c1da8463,3948.2799999999997
d9ecc896bfbed26ee4b24d1572ee8b1b,3945.71
d9c965c9b493d64ffc17a580b12f3748,3945.1400000000003
1589734610db7a0de0195249e165ad4c,3944.0599999999995
ea82faa21aa67b337a2532b68c028e25,3943.92
84a90b1822d5a903aabf1d254ea2c65b,3943.2400000000002
10030de8e3a7b8d5736b95635cdcd9e5,3937.42
1a10bb42acaa1749a2444cec66806a39,3936.59
2f80ae1cc17353201246a318588267f1,3934.7900000000004
6bfab8a7b8dd842cee079dcebea9a424,3929.13
0f38d40fdd43b4a2cd288530beedf5d2,3929.13
f99840c0dc175039e9ce33163b78ed79,3929.13
d617710829106c93a813b046403fdfa3,3929.13
a6a758a1baf3eddcbb149bb63b5dee04,3920.51
92da125e8ff5d3b8771c6e99ce53ad7c,3913.32
589793220360ad2a84ffaed91d3690f8,3888.12
17689b51994e2e3461f236969e5204f3,3886.9799999999996
23d703134060fe36aefce6e56e3f4ad5,3878.59
f1b879df245375c82a50ed3872766af1,3877.84
5c506cafd560f2e7a257527c3712ca6c,3876.97
c4e2b973abdf5696b8e71d19a5a8981e,3873.8200000000015
a91605ac23eea6f21c08132a8f41a401,3868.17
5dacbf147409e8c07c43376eb670368a,3867.8199999999997
ee84529401439bc007947d878e2f420e,3863.8
ab29c4fcdc9df9cdcb35e0eea2159d59,3862.85
9fce7407f073ad48a44b103ff9513f1d,3862.85
9ca42520e4d2e4cf68a34ffcee66a78d,3860.35
f0f4faf2ea8a1928d88192dc58bed339,3860.2999999999997
096792db0fb5f55d9009f0e8635d39ae,3855.0
3891471d63f7f900d3eed48b3eac3162,3851.4700000000003
d124a01453b5adbda9d05732086f5473,3850.39
3a4aa17a8ea6d98e671ef24f0221eb28,3850.39
ee46152e8e025742d6322a62e6217f86,3850.39
37162c1cf75aa08a215527afc5161e1a,3847.46
964304762d72532d639f270551a50eaa,3841.67
adc54abab2b39552b8362fc7b3f0edc8,3837.5
4c83321214c67d4d01bff1ceebfc55ad,3835.1299999999987
f0d7db640f948a60f518fdaee39ac482,3833.5600000000004
455f6f2d6125d38f7d76b3d4345c04a8,3829.54
cbfb89de8df4afad92540ef8b5bc2218,3826.0099999999998
3f8e8ca0c0a6d771c33df4dede8c71dc,3820.9799999999996
ceff10bbac92897e18113349bea57600,3819.6100000000006
3e2d2c0fd10afcd7fc9f88e521a36cb5,3818.76
87752e5f076141537feb2c861b7d9985,3817.6600000000003
112051138378a164380b9cf05f0316a2,3808.75
0df95e98a2b0e03042ec3e497746f861,3802.22
1bdb300f8cae72a987b3a2b97d4f5049,3796.7799999999997
621adc723a71b0d2d8fa33bf771fc1bf,3793.3699999999994
0ac275408c9ba04316c7ef77a35f0390,3787.41
5e4b2cd7526b1c7521bbacb4cd9596d0,3784.38
795f6642e5d5cb858b7ce94c9c437d47,3783.88
e00cab2f6fb229a7094f86431d76af5e,3768.4600000000005
3da2fed3375955c54ab409cc0e35d566,3767.4300000000003
706ab709021e5f1f028f67e0f9ba8edf,3766.2400000000002
4176091531c22b0d8cddfd0ea6bf1339,3752.9300000000003
a7607abff1bc7719ab0953e24d4b9dd1,3720.9306999999994
824a6e1c7ac90757f680329911949ed0,3720.2699999999995
a67356bcf3507590befdc603b81a7224,3712.83
8dede6b4c15a195d5221bf1ba1a45e6c,3707.97
1932a3c11e05acc9f1fb53a444ac3ac1,3703.7
92c82c8f546696fde788b613fc35186b,3701.94
18fb29945a5f27c7d1d1f1302e5ba80e,3700.81
6b538ebfb58ad5e92bc0fbe691565971,3700.33
26320dc29cd8ae70fc50751bd13828a0,3692.91
53ac50818402c453bbc142cfa26b7bbc,3692.91
4b9e3886c628bf1c72d5945bb55dea17,3692.91
404005f518355f834c46d24b2fb9be47,3692.91
60994ab87d601ddcf1d76f055321625e,3692.91
c858189fbb77f2a9654b37e0728c3ccd,3692.91
d89881be9a14437fb1cd35048c4b710b,3691.9199999999996
2ba2c5f7e2a559036814b0397289ef29,3686.709999999999
bdc389a98cf6297976456d7b83006540,3674.15
cfacb031f3612995042b66925a6eb50b,3673.4599999999996
749c474186c57a44c6360b44c0b0ae79,3672.4500000000003
70e4fc49ca141a0743dfed2509c3e9d5,3664.31
cc95ec4417788c9e604f2c06def3c549,3660.7700000000004
5dbbc456a41aa611ebd349031f4c630b,3657.0699999999997
5cfa8de13b2fa98eb824503eb0318b40,3651.02
354ab545dd491df1ab7f6de00a1e09bf,3648.6299999999997
f7c2284d0b7926622fd0c616774d285f,3647.3400000000006
71f85c3f4da417715343003168d22d91,3644.91
64eb2600b068078f5bd6462008b0715a,3643.3199999999997
622d9df90a985d88cfb6a3e8fefa899c,3633.33
416df1c8cf3d41d47806851ea43f506a,3633.3199999999997
9fa62731118ca2cc87b11aa0276f3edb,3627.0851000000002
1067460b9ef8bfcf46c8a892f7054e29,3625.63
255a4bfbcb2e056b14ace3d3c8a07be5,3622.049999999999
9723a709669cf6a026302fdcadafbfef,3617.6499999999996
88df37f576f490c859e34404f75df2a4,3614.17
17d6f33af5c21d88beb9207f0670713f,3614.17
cc18e7ab2d1a88af7c2835718d5e3acf,3608.0699999999997
33bc12a28c6a2a2aa56df9a10bcc4422,3600.27
c4db32e3d226b4253697fa8604f5b832,3600.2599999999998
15bce2a6d5b9a9382e32a468b63f7c1b,3592.0
7ee354d68290c1388793a96ccd30faf5,3592.0
985a46474afcbfedfeb4825cac5df963,3586.39
27469f53fd90e71f8d4398a82f8dd603,3580.4799999999996
d83f070c5661d69033188f4f378cf71a,3580.39
38a4aa47b396c108efc602e04ac1d9fb,3576.57
568d991851301f67157625d858937b21,3569.5699999999997
9bf0019e2d0619f24a422536d3e5565f,3566.2
6296f9293bea19fafabff11afd1d9440,3561.1800000000017
d89d4782fdb81ab75bf71fb7a000a1e0,3560.2999999999997
3dc46570d18b53841407e087ba26f274,3559.9599999999996
e4aef1a2e0533129e7740d676050bec9,3559.81
f31ac2d7a09b48b3b8dddeb4beb5f169,3555.74
8ec9f0431d897474ed0a1a211388781b,3553.6699999999996
a4b7996dbd9b95804f1e0b68db8ad43c,3551.46
f68f03d69113e21031c0c7e46e99ccc6,3551.27
60fd5c5d0ce993d19da9670280f91a2c,3544.5499999999997
dc558d83d0807265ffde7743738f1986,3535.43
d8881eec7c3702db1b04a21044f55eb4,3535.43
f6f0474aa60bd671d727c4711ddfe311,3535.43
895f62252a549dc10a0d15161aff09bb,3535.43
b4eb06ec4c782eedea45837fa3144b93,3535.43
5c27d42e9b1d33ead7c845c74156aca4,3535.43
d5f9972f9e8df80c61b4f5e7e02d0f16,3535.43
aa4a873b6bc8acac4b96d1be7cf2d9c6,3524.21
781d4d6d548c288b0e2c46877e84598d,3517.9397999999997
7b99a01426ac05cf2b197ea36cfe8d4d,3511.96
e0c4f8432f0048c56c3c85b5ce9ee0b5,3508.6800000000003
e9d7cd6118b8888accf0e962783809a1,3508.5200000000004
15e572e0dbc2cea09bb8dc4e09e4d421,3492.24
96d49cf1640f7f5a6105959d5b1fdf60,3477.8211999999994
1c03ef42bcb37ad4cc1359264dd3b5a8,3471.48
89d659da73f8aca72f676fb3652b994d,3460.640499999999
ca189f8e9165545a30d330b6319ba50f,3450.66
0d2a37f7be081a53d7deac8fcca272de,3449.4399999999996
b60fcaf66948e816cbc4c3f58f9ce7b5,3443.27
5d53cb2541e10e0b685b5de25397a5e4,3434.5499999999997
bb40e27e80cf51e6a2ddc1d2e04a2f14,3427.88
82f1f9588ef7dff7abf4981649dce46c,3427.58
c38a0a8d0586fece7b25381cb3ac4513,3426.2599999999998
8dd015b361d01747c38dcf02e02a2e2f,3424.6392
8c5a7671dfa9a909f7be9965b102f2fb,3419.5699999999997
c964c577be3650021fabdb5d64a139ac,3419.4500000000003
89b027f977a14aab0bc2ca10775bd5fa,3410.0300000000007
ce9314aa7119ad87544bc4c7c153b6a2,3405.3599999999997
6492a5fa493e7c9bb15f2964f79d494c,3402.7799999999997
2e4742ac77bb9e88ff01435ca460a20e,3400.49
2b1ff642a6ce22d11387374fd8b9cbae,3396.1899999999996
57fc5c767bb165da8e67f394fd624549,3394.5299999999997
092e4a6775d847e795d1c4ca92149a6e,3393.25
8c02a47391f010403818508aff02e7ea,3387.34
5703b1cc0fd61fe8351c171942fad4f2,3384.5699999999997
c928d49d2d1e1eb76497d455bb7a14a9,3377.95
73512d8ddadc1bdca36facf83a2428a6,3377.95
100411f6c6272bda0c99ad460ae97123,3377.95
9430681bfad150e636751fbd585ae650,3377.95
6863fae839fba7facd6e51542e213768,3376.72
e4ff81d58a13b1aebc23b0be968ca1d2,3372.19
6642e55516c8be98dfa1815ed2d64d30,3371.85
e1f819a3435bf95dfd2a8e5dd1c4be1a,3369.23
84d85fbb91f93c0bfb6ac4759ace0d7f,3363.6600000000003
d562cb27d593d93e3d9438e27134198d,3332.72
4c5da22a42b4aa6691627f59493ac586,3328.38
7719f6d86eebe4e7886c6867ab3de696,3328.34
47a3bc70c0f9cc8e5d1f7c1d10a4bf27,3325.75
b550d1ee031246b0195c096be98b3553,3310.5999999999995
133eafc3820b1b02b0a63349c45a6092,3307.5
862912ceabdf41e5ab569909b1cf903e,3302.32
965bb4f6357c00a95975d644a11c925c,3301.33
037b5de395807dbcd762063d0e5b371f,3299.25
97f9f3add95b42c75ec2a71faaff48c4,3299.21
82b63cb40c43e5a37aa4cce322b4e466,3299.21
bdd9729b207cd2f8780fdbe1312e9ea2,3291.34
88ffbce4cf0339f770c6fd7c0f6e169a,3282.3599999999997
db59414c806b0ddd26ff1dc396bfe779,3281.21
278ca1326cffd6f0c5b900a2d336fdeb,3280.22
4561a96fcc8a00f3804e529493c27852,3279.66
0ed25b1eae060d7b7049a14f3fe86bba,3276.3799999999997
a3a3d8577be8be9559d4e4e75fcd78d3,3275.37
30be5bf21834965da43c922fff6171f4,3267.45
9c8946b0758721cd4b9b7ea421e2ca39,3262.0199999999995
f23e4fe9879090e7f6e67a497f3861b9,3258.8999999999996
e6a504da292868c2cbf4fad8af3c0a5c,3249.5499999999997
750f91661366e6d815ac5673667a83b6,3248.0
327f61fc3edbc942d206473c56c181c3,3245.3799999999997
e923ae06a5508e3f15fcc827fa93e381,3228.7599999999998
cf7372aa8abaabb8c57a61c5d6241163,3221.48
d7df10813b6d65b04c3d4bc94e8568c4,3220.89
08960bc9f46f24584f53592722f1c5f4,3220.47
ed39f5ad1b796df53e26070614a429f8,3220.47
5141947404b97df585937800b58af6dd,3220.47
8d517cc97d2b9cde8c786697757330a3,3218.3399999999992
c301ffeb4927cd690473ddda6f3810b7,3215.61
20320650ffcd09f7c90f4d4a08ade874,3212.6
ec1a68cbe0aecf4ad406278f4e2555e1,3212.6
ba24bc4e694f77d6325c8701b4534c2b,3211.48
847eefe6949e7dfd639c9513758e00bb,3210.0
845cbf9bdd912417f47f1415674cefa8,3209.769999999999
133aca581f391e40753cc80ac1e583b9,3205.97
6ba3a3b13bb8a32ee567d3b22cd61e8d,3203.4996
4f500d2444d55eb311c0ae1f0f6bece5,3203.31
3741de1e90b374d6d69363dc488ef900,3198.8799999999997
cd6a6c0b9c7cb44abfb0d0d51e27618e,3188.9999999999995
be2aeecec62e0df057a69324ed56cae1,3176.5
61cd034243180e4633fdf986b4e3d27c,3174.0600000000004
b25cf89dd8464b5549935f18f210c033,3141.73
48fd1891eddaf7e8b5bdf1ce5d124f05,3141.73
c0701027851bcbde56753ad2180330db,3141.73
68391d7eb9caa065cea03a068336f467,3141.73
adc7e8ae8982fd06d5aa9c6284d7173a,3141.73
3d7ad579996173222743ead533139cab,3141.73
0b20e0f3e83f1cb88931676019cbd6e9,3141.73
3cbe6ec02078b4c10a9ae5635e9233b7,3139.5300000000007
dc8f5cd20031d94920b211a10464e5c3,3133.5299999999997
7b1e78770b8e7b378b088ad6ba5323db,3124.55
c02a3143782033aa6f40b642f6a176f2,3110.5
15301c5e87be25f28524b2a28bb36be4,3106.11
e32849923441e0c65168b3ff8a61648a,3093.96
d4b41f68483c3446def75cc7861ddca6,3085.5299999999997
44b8f68c9c5e4155c7e7e263599c59fe,3078.21
2bcbd2b0fe6962dbb479531618970be9,3077.91
a1020531f17fa660116895d539cd8e52,3072.9999999999995
09296e7ec04eaa5a55d25732121fd8c3,3070.45
64427797683818589d6364c5dc4c2a73,3070.45
7cf5f444b38ce4b820b354ead23d917f,3069.3900000000003
9eaceab5410f023acdcd3a369fd2b342,3062.99
c15b3b9c22651e39b5bdf38bbfa409b8,3062.99
ded1edb5ba8718ece133f42922747797,3062.99
c0ba30fbf89251eea6f0ba20d6f3a5ed,3062.99
3fb056e8a37379136bef4a449782bc86,3062.5999999999995
f16416202dded2bdfac4bcd24ca93244,3062.01
9cd2a571b8061a3b89a6f7d933db8e47,3057.11
14fb169bd544d5060cd8eefdfebf969c,3047.72
61802290c8ac58ef923befcab8c633de,3047.25
be3d814f1ee745acd08663132d235b04,3045.2599999999998
2a13e2d70cb9770676871720b7c9743e,3039.3296
fea74c58e402aa505809f80416a5211a,3033.94
a71e673d49e7cec16829e61a7ecc8538,3023.4
bcbc32d3c3650c0d9cfdecf4b341bf91,3014.93
36088249c413459b906472b380a6855b,3003.77
207c29a12b96221c6641a2eaee2460de,2997.68
b8d238212bb7fb3107d53491b4f09aa1,2992.54
8abbc6a5acacab35b5847f54c2c342ee,2991.71
c8c387b5fe31dc06d641b3844e6e904c,2991.71
fd9c8e50270ef0188b0f39be5ed72575,2988.2599999999998
94773861e639e1163a8a66b65df7a1d7,2985.59
7d0e588a9e6400382126108aecdc44fe,2984.25
b0e3505542197f5479191dff6525a33c,2984.25
22072c652e0d474058fc960f03fc1d8e,2980.37
d33d9daff38afe3ea5a5cf1f450c146c,2971.7204
0f0e0199a7503de7860b41a378511394,2962.4699999999993
6b3672d27f0d1b7965e4dd0d35658488,2960.45
04d621f10cb3e67e2b34b00741284f1e,2959.8
376aa3e789ca0518ddc3973185bac1c6,2933.85
bf97e418bd5d46f0d17e388f4708518d,2930.74
a5de6b907964165ae176d4daee3ef766,2920.3
9646bed23ccd33051196a682d456a124,2918.1599999999985
3e9ce20274e8b37c30b82da51e022ea6,2917.84
3eea5268d06bffbfda7ee8e312d8e62e,2915.19
bdd08b796da9bb6ed5018138dd261025,2914.4399999999996
57da8a188e825584c5a60883d0ca8bae,2912.9700000000003
bdc270ff17bacc76ce7c252b5423618c,2912.5300000000007
4e0d34d36599841bd2cc110d9a1fe25a,2905.51
df9a484536018ae18ff53a30277f89d3,2897.64
8c3a562946566d8dc5c6f4f4ca1c14ca,2897.46
204f4015a306328ab57953f82143c154,2896.6000000000004
feaeb3f4d395392a33e213ebdc942a72,2891.2200000000003
d8d207dd9a03bd2551ab3727123ecb47,2889.76
48fc7d29bcc71ac50431fa0e46d14c94,2873.53
fa5e8e6993ae5034570dc1c40b3bcac9,2864.83
88e4f5fadc2040a4c90bd1a1accd3175,2864.4
c98e38e1290fc445abaf600269936374,2861.2992
4588212d5190872c5ad8e6d51b022e5e,2860.79
d580712c9651b6d0e5a7b09160a8c3b9,2860.26
2e9b9f4404d84a4e5e3329e7928e9baa,2854.22
bf7cf8fa42c27aace8dfcc04d6dffabd,2853.58
2257e3cf9fa1a27bd8afdbcb12016fda,2840.85
f7fb592d42083dcb17eb96c539daa5e9,2840.600000000001
0c1ddf1082519e57bceff47ed3014692,2836.9900000000002
1877f10e6f88178030fd65f7258c4806,2826.77
bded333b160c3cf8cc2f2bdb30580ee2,2817.8599999999997
b0c278d1a842834fdece40e1e3585229,2817.1600000000008
33c31c4cee31cde913fe89c090dc0efc,2812.47
32028e1bc4480a2cd117402227ed0b7b,2799.5499999999993
62b6183b988ebaf612dbac85d4512a11,2795.54
e15605d03af6358037245a38a3845405,2791.2
c21cf8f75fb466e56701f53a7c7a5da7,2790.3599999999997
a1465e8b15598563992363732e073765,2787.71
7488b07f405f072920bb6c1d29411661,2775.0
84dc4a7a03f09771300638a3a5c20324,2774.53
fbe9ee53a1343cdb286973bf794ff15a,2773.46
1bd830793978f1d2ff832eaa01ea8c29,2767.9100000000003
5ed4f47896e47075917a7f40fe533e7a,2766.0699999999997
36158dd41edb12dd37be33ebbbcddf8c,2763.8900000000003
97568b25be66951eb2bcd3cccdf13061,2762.8700000000003
ffd4c2b19b6b52741149262062f8a497,2762.0499999999997
4cbf6b8c6276fce4a1a1837e4cfacc2f,2756.8900000000003
dd7390ef027dcd538d1ff1b97f535551,2755.01
6fab10027d79a30aeb34e57a1e6e3099,2754.65
eb6b93d3401e4adf7b8de3cc142d8920,2754.25
e1e0fedaf76ca228f2458bded76beee5,2748.03
eceb8d0c04504d1f23be6db4a11acf84,2745.4700000000003
1c1ff3cf8770f7e0d0f88fbb8857d7d3,2744.52
4ca6ec637fb9aade8857a889efee0bf5,2744.37
6dcf48eb18ad5be79d06c22087ed65ee,2737.6807999999996
9f37f60263f28f4d3fd5c9e5654fa5e2,2725.1699999999996
1541b7bda9478b34ef94254df83e4d44,2725.07
66aa80427ccee0ded8cae73ddb01d05d,2716.87
4b63d97fd834506644afbfc0cab886ae,2699.31
72c28b70d6290d6e12ecdb6b20ae33c7,2690.79
3db69f4bba8a471a1e16bfaf1be4e10d,2686.2699999999995
733a2c1cb7c2335639b61899aae077f6,2681.3640000000005
a21e3b9a6bba5c31a98974bb700849de,2675.91
bec013ae87589f3b1552a2798d424db4,2670.5699999999997
643f65bf8169a14068824a735cace2ab,2669.29
a25d9435acf62f424e800fdc55048ba0,2669.29
516252f8b1270e08230d393f0a6b5ecd,2669.29
7ae36e1aebb6d81b469bf182d434453c,2669.29
30d5d955d8e9d6a2a45b51a9b6ea03c4,2669.29
5890400c06ca8f920852eb392dec8fd2,2668.42
69419f09df1fb61a74eae9b26c5fbe8a,2661.42
331b9103cccf901879f912aa4a2d625c,2661.0099999999998
81867945ea71adcd0de4a0f2f3b16552,2646.8199999999993
a462f7c52b1aac574dd7aa36bc931979,2644.85
43b37779c3e69368b4d7fdefd20552df,2635.5899999999997
e465f060aa58ddabb9b729ab6e46ee96,2633.75
d55722b834be37c4f0be68631188d88a,2633.0
7334454a0dc24c3490f5ad1c9ec3824d,2632.81
74024c627e57eb4750fec37642866b2b,2631.54
da7ebe662c1bff47eab0edd64e2cd7a7,2615.29
f8f5a0a34b0062142ecd363e7675b0b2,2610.73
cd823a6aa908d76406ec4836d96205e8,2597.17
5b86fc6dbefc5a5b8a908505022c1b56,2595.97
d286337e6ff82b6d315e03c6484b53ad,2592.55
2164b6c5a2ad24c934b567de3847db1d,2591.78
c42b33eaaa12298fd87e96c77906f6b7,2590.55
9e8f9d663a538ce89c4cf3f15a0a7598,2590.55
3a7e3484bff9d0c3def22f4f520d36a2,2590.55
93a7d0ef88b81a197be20b97255719b6,2589.980000000001
df89950e649921e3046f359c3f13ef70,2589.19
eb9aeb9cfe1a53ab121b950d46db4cd5,2589.05
1e8be0e5fd63f88ffab52e7ae812c549,2570.29
f8022d8e022db871f03d11169bde1b93,2560.2500000000005
771cd73fd53294d2daaa726c2bffe147,2548.9300000000007
36ebdf5b3b9ab5690a6115564a834913,2540.9799999999996
693e51f9edf94dacc583d9b5cdd440eb,2538.2899999999995
829af7fedb289cc5f3c09b772b38dcd9,2534.66
7cde8efbac5c6fb0029b56bf55c1c0bc,2529.8099999999986
c56bfafe5418c3517478102f11e49432,2524.31
02170c8431cd04edc0b55fb02bf98131,2518.79
14374e157d5fe5d8ca667ec3957120fc,2518.79
809d5063eefd211c58bafb77a97ac6f0,2515.92
3d0327b48afed8a7d6d5eaf20f09d982,2514.89
1a4f58aa1bdfa04fb91f628c97be48be,2512.7
e87eded6f1bb5662e73a52a0faf82851,2511.81
6abe63230e920f1cd44ac2204624c207,2509.77
023008670f3f747643fe255e756fd027,2498.22
e691f7fa138fbc831a7d50941deff9ba,2497.75
d52e0776461f6520d3af0778a34f5c1f,2496.5600000000004
11314d7c355fa99114cc63edec547b1c,2487.94
a576d44df17784a38da57783640b398a,2487.54
ed36bacd28006fc435b20dbc085b385b,2481.61
d1fdce7163d46830f1250933e219285a,2467.4300000000003
ad0d53637a0ccb34018cd047d13f63e0,2467.1900000000005
3e8b1c365be8851a1d4a8bc0a8d3098c,2463.5
d25fa2e4c0b712d74395ff34849f64e0,2451.78
ec04ba505de4edb6029a7158c5f29fda,2450.44
377f5a86bcab0f3822709e82f22963dc,2447.8799999999997
2697f29afd15082f3c33c3fe1c8caaa0,2445.58
91fec5aaa8d42ed2e61cb6111cd6fb40,2444.65
fd35ab6de9632a66fee75ff30050dd40,2444.64
733ded300298222c9bc6be9ec4776fb0,2441.52
dcf78de484a697da5485f383e537c158,2439.9904
ac88ee41decd82a9fd7d8dc8ae7ae452,2433.36
7ad882ff812e0c1ea32b00a25adea4e8,2433.07
64d3fb37c7c1789af83bed4d5368cd72,2425.3798
55b3520e631120c256534be23b2faefe,2425.2
233e699f73617fc4f091243061f14d1b,2421.05
b564dbefec55621fe55e913049572d42,2409.78
8b8c6e5cf467180ac059cb1af834ca6e,2408.92
6f39ae09fce7ddc0c7e0e9b31d8fd717,2408.63
bb14fa92eb55f550274169c6f175814a,2401.7999999999997
29f713f97f73b0130b114537c4a8075f,2396.75
889576f83e78421d994f9338cfa094b2,2390.9300000000003
275c9bdcefc0b6124f24df3ce193b6f1,2386.21
91fef8d19bb83e4bb5abcd41c6c576ca,2371.7
0136bd34b95d4b63383bd148b7e4cee3,2370.7299999999996
988103a070b4b25d06fd500f325d8bd3,2362.93
4ff05267e1d65b0e37a4af08e69a3843,2361.2599999999998
e51f7352f34c3224ec04d73e038247ed,2355.22
0e2f4ff9389bc2cb2d191572c2994e1f,2354.33
e67a1036aebd2dfb2b9e26f55f3172c0,2339.05
e76142ffa2875fdc895801311c12025e,2332.9700000000003
790466943db24f17ee09e28e763fafde,2331.16
ab378eeba92be3c649f86119fb366b8e,2319.64
4b57cb51ee0d45c3fac25e91d9aa9521,2312.27
f436327c3113dc533d5febf103adcbf8,2311.8300000000004
220ca0947a0847bbb607afcd54368237,2311.3999999999996
e9c989c30bf5159349335b9cad3eb3a4,2304.61
cc0a4d23b0bdf152fba1464dabff7d3e,2302.8699999999994
70a8b5d3e8b563437325895abc310ba7,2299.22
26092a2324a43dad232d3b9e972e39fe,2295.4799999999996
9c81d8bae0c9865453313d530bdea4b2,2294.9300000000003
9f9212148f021e6b4b4f4366a1cc42a6,2292.96
46e4b887238ab1d21c96e9557c9cf811,2290.38
dafbcee89f343f0412447f20889e8f89,2288.05
f0a93c2af7c89267e5b9fca62dd5f92c,2282.6
a883bb975106241c345a580de38e0427,2279.34
3df483c9de4b85dd2889ce6683cd83d4,2273.3599999999997
c8c2501d6c65d02c950f42f99e0a133c,2265.03
51fcc8ca00ffc59aa2b56759fd97b126,2245.2
9f39734ca688e03003bc9f27d6c40fdf,2228.1
2413068b12694456ae13284d063902e4,2221.89
bd7e8b17e6a5f7afd1bfd7309f1c8f8f,2218.37
ade7ec60cc4e1c9f3f42010c2dfbbe2e,2213.2599999999998
78e0e2575cf2eac9d96e9c4b593ee0c9,2211.7499999999995
c640fcad0875613ebdadc3a5f6674d91,2207.8599999999997
a1c8ac96bb7cf2aa12c8c317626ae015,2204.61
03b9e535bb55b59e30907c1d6fb16716,2204.15
9836ce4b65b0308305633fd8e713d8b8,2196.85
f18f4f4defd988e3d598aea1afa8ff53,2195.0899999999997
5451009232267b8e50a07c481d919d65,2182.33
100e52d4d247186f7baca9fcb9131edc,2180.95
6af40764cb67bb72d02e74bf7d297a20,2172.54
39fc66aa6bb57c3a2e47efb14c6684f7,2170.4700000000003
78158b262648aafad5cf81e61c88a9d6,2161.5699999999997
f8d46a3aee33383f1d39bb29e0bdb2a6,2159.76
7a3b54a1575599ea4bd9d23422291e77,2156.83
445960884a2766d07ddd5d23360c5a91,2153.1800000000003
5f635c12a323b20937d9e946f664e7ca,2147.9700000000003
b05c9b4412b096d0c0ba4d5440fa0158,2144.64
6f80608e0d27fb3cfefe00452cb7f8f4,2139.7400000000007
3dba721619f6aeb7edd3e4f7f70cc074,2137.64
c3a16f4f7164b2feb511c1c0d5cc213d,2134.7599999999998
6bf0e5105fa4dff0e16a4e9ec1f605c1,2129.69
068cb3c095a3d4b112e0cf9a9fde430c,2128.9500000000003
45c59b2b136a28942eea05912444737c,2118.5199999999995
a0f62318dfe3b08269d8777d047bd886,2118.11
20914dddb12a66d301bc1864949d883c,2115.9699999999993
5cc0b355f0d2e5bb554ebfae1bd6c7a2,2112.7700000000004
8c2a0964f5198b0bdadee1e7655101dc,2106.96
8ef93c53e8964ffbdee5bf33d83799d0,2104.5
6c1ccb248a45b6b507891e4ee1577d1f,2099.8599999999997
4d252a25eb3eb723dae521b7d41c46b6,2096.88
9629fab67967cf301dc86f519551523e,2096.4300000000003
6210edc87a7ce7b98015e0d9e5923d0c,2094.49
0adb984d7395761c545d167adab837f9,2079.2799999999997
ff2ca0216cfd239c6c4080a33cbaf18a,2070.58
f93c98de8257a3a31999545698fddc2e,2055.12
e3de4df2f40131130c0188c588fc6892,2052.1994
3cfa42a6440c7d60c6ce1d9fb2f583b9,2049.29
069f68a0d4b5a700a76394611c8a9015,2047.7102
dc0347178a7251f625cf2a08b8249cee,2039.37
22c4440a560979d3a9811235e504f06c,2038.88
b248f7bbc298b460a8a329454008c1ff,2037.6799999999998
2dfd5a7084c6422f9b92d03dd8cc46e2,2031.5
c967f4cf065bee16228c1baa741b1e55,2027.46
cf17817755f80b087487be596e0856a6,2022.13
35a40363ffd260dc178a845f3fd6d20a,2021.86
3e8cbc03745ae72e1f6e0c5928c8362c,2017.5900000000001
73d9afba7baa9ee3c0e128ad3dcbe55e,2014.93
e65a290ad332d71cde4d7664d09f124c,2011.44
a08f6a2177caa03f1872a6fcedf8e9a6,2006.9499999999998
c3a1fb56b6938767a7739b6d8761c279,2006.0
d197a4e29a8b6fdd62b7f73617eeac30,2001.71
8256d8be06fd98633bccb1125daf98a5,2000.8799999999997
cb21e0592e0cc4ace57c3b3d7b981210,1996.31
90af3c9d3dd5b6200b3715b6de3c4827,1984.25
25de20b99b04f1fcda8982c361926852,1983.9299999999998
6b430376b340e400f1e96a9c6b200e86,1980.4999999999998
68363746958a6834a1df6f0462f30065,1976.7399999999998
147d3ea39ef0e78066c330e651a0c3c9,1976.5696
1df956e086d670e4d3b592bdba0d921b,1973.92
40e4be6838d14f30f736b963ef2f3fe8,1961.9099999999999
0c83393a265c891dd9b82394016278b7,1960.63
add7dc97985c3ed7e3e6097591d38f00,1960.63
9b857d337d146c38770ac5f891425ea4,1950.4299999999998
45ed36311d8caf0c1a4ab03f7784f453,1941.6599999999999
eee6b5850a78ec9cd2bd1f195d07098c,1938.83
37b7b3d5df9389c48ba0f3bd5ebc6c67,1938.3799999999999
9c2dd7303f2ffc5ab4dd8ad93571c74d,1932.6799999999998
983c381db0035f9ae0a5928587e0a88d,1932.23
37881b1c54bb001a602373917a787f62,1930.94
d6e493106d4d862893c9ed6500f868c3,1927.9999999999998
d7618e566e13f93f7bf5e667ea55d92a,1921.37
d571862c586f7ec73cf6fae53f05ca36,1921.26
ad3b32ad3264a54e4fce16543bcecb28,1916.8200000000002
aa072dea3d01d6e4a3ee9617ec8c629d,1906.95
