pk_sales_order,created_at,currency,currency_rate,country_code,postal_code
530977b45d94d441417451e956652a42,2024-11-25 13:20:34.000,EUR,1.0,SK,83102
9bae9bffb79637dd0c604dad248f2ad8,2024-12-17 10:42:43.000,CZK,0.0399,CZ,61700
a0a35086f4faac93346ba6dde36f4e5c,2024-12-13 10:55:09.000,CZK,0.0399,CZ,64300
2c0a8b2a06eae9590a9376abb2541fd0,2024-04-05 22:34:55.000,HUF,0.0026,HU,7632
d5a3777be7e4093ce0ad3248f3d838f2,2024-03-13 19:16:28.000,CZK,0.0396,CZ,28575
fecb91660932f8ca10d9ef878a09c877,2024-07-20 16:07:34.000,HUF,0.0026,HU,5940
1b5bae33bcef1702721ca6a46efeac95,2024-11-21 17:31:34.000,HUF,0.0024,HU,3346
44528f05cd5228b1e8da714f195667c3,2024-07-29 11:29:43.000,EUR,1.0,SK,91708
528848cbe5ae3c1820c8792bdb4c4a36,2024-06-13 20:25:38.000,HUF,0.0025,HU,3300
8bbedfc537e665794cf1e4a88550a765,2024-02-11 16:49:07.000,EUR,1.0,SK,96001
63f3990b4d8ab01ca31f00577c65d825,2024-05-19 10:12:40.000,EUR,1.0,SK,91101
0fc665b30e1a01aa9065dfb501cd31eb,2024-03-30 15:54:08.000,HUF,0.0025,HU,1152
55c989f47f8bbc45ad265e072764381e,2024-03-11 17:05:09.000,EUR,1.0,SK,90901
d2baf45e360ed9b3f6956945591030bd,2024-08-07 21:21:16.000,CZK,0.0396,CZ,46015
391ae73df5fbeb3d7eff2988c722e114,2024-07-25 15:54:05.000,EUR,1.0,SK,6601
a649a9620e470d882a2ba1f6858c482d,2024-05-21 10:29:08.000,EUR,1.0,SK,90201
997fecdface3c516071ebe81d56da10c,2024-02-11 21:22:06.000,EUR,1.0,SK,96237
4d25592e3f06692ca9084bf34416fa00,2024-08-09 14:16:31.000,EUR,1.0,SK,91701
57662e7c7b60a2e4390089301cb751c4,2024-01-09 19:58:58.000,HUF,0.0026,HU,1134
d767d55846eb16000741cc262a600b28,2024-11-18 22:31:02.000,CZK,0.0396,CZ,67401
2f3abb9bafb2345496ba27898dcdc3b2,2024-05-13 06:10:45.000,EUR,1.0,SK,82102
dad4bff975bdc9886d11266fa5dcc38b,2024-09-08 19:04:37.000,HUF,0.0025,HU,6328
4209fbccd5b939158d869bd389ab12c7,2024-12-04 11:20:28.000,HUF,0.0024,HU,2836
45ebff0d59409b43d1c596ea6911a04c,2024-04-01 23:43:05.000,CZK,0.0396,CZ,54901
ec00c389a78c31550b5e100c2911c194,2024-06-11 09:29:16.000,HUF,0.0025,HU,2310
828aba3a160533dd5fd09efd39a348b6,2024-08-27 20:01:13.000,CZK,0.0399,CZ,47002
653e99953c6455100eb59549f7b4d1e0,2024-10-28 19:16:28.000,HUF,0.0025,HU,6724
fca347808970452b173e2ed1749aa366,2024-04-10 11:01:55.000,EUR,1.0,SK,8005
1101f1373c1ee06bdbc7d31e5ca86087,2024-09-13 15:11:30.000,HUF,0.0025,HU,1141
148c9cbee18e98369fb5129f55e71d3d,2024-09-25 14:09:48.000,HUF,0.0025,HU,1139
6b8e421c62a3a4c243bb2b6518afcff4,2024-12-01 19:08:14.000,EUR,1.0,SK,4001
69ff65bbb4441718c11d129edd04fd09,2024-09-26 09:31:22.000,HUF,0.0025,HU,2840
d2e735339fd220959c801bbb580b3d68,2024-11-24 11:00:44.000,EUR,1.0,SK,91701
9eb7a236a334967624045e09187ccd73,2024-03-24 21:12:58.000,CZK,0.0392,CZ,67103
9eaca98f714bc3d438c79e43197f06d5,2024-01-07 14:32:32.000,CZK,0.0406,CZ,15200
bf2b0384a6da4d504516726165257222,2024-03-25 15:15:19.000,EUR,1.0,SK,93601
d370a2e5f93d556e5d437ebb06b0730c,2024-04-15 20:56:56.000,EUR,1.0,SK,7101
9ec98da6705b2efa6be2604754024832,2024-09-14 13:16:22.000,HUF,0.0025,HU,9024
8a9d75f4141054781a229a03a1eee55d,2024-04-05 12:03:30.000,EUR,1.0,SK,95131
3e935fb7c6ea32c44cd1e63ad455b4ec,2024-07-22 16:42:17.000,EUR,1.0,SK,85105
af39863388e75859a526b639bfd37b36,2024-05-29 15:29:40.000,EUR,1.0,SK,81109
278481b56d35eb7fe9631cae4acd3dfb,2024-09-24 23:16:46.000,HUF,0.0025,HU,9231
1eede63c95a3e4756aa2d9ddffc379d1,2024-01-19 10:10:42.000,HUF,0.0026,HU,4251
35303de00a1e84bc07206ff424d88c9c,2024-05-02 10:52:53.000,CZK,0.0398,CZ,27714
a5f990611d73ba6abfe42878193fc3fd,2024-10-20 13:00:38.000,CZK,0.0396,CZ,50003
6e73d2f4a06c14d5ffd78c861276d58b,2024-04-10 16:34:27.000,EUR,1.0,SK,8501
3553f26a8f5636569088a763b7ab92b7,2024-03-21 16:35:42.000,EUR,1.0,SK,6601
6d5c6f6a17dd397b5dd5e2502be34622,2024-11-19 14:11:12.000,CZK,0.0396,CZ,63600
88cc4512ebd5be233f5ef6601d7934d8,2024-04-16 10:56:46.000,CZK,0.0395,CZ,67153
2ed133bbfd00f7a3a7b8949d28f0cea0,2024-06-09 17:43:56.000,HUF,0.0026,HU,1039
5576b37faef6b8ba16f58dca1c1d66c0,2024-09-10 11:59:04.000,CZK,0.04,CZ,19800
3291b6b26f41988a546326c03e5c372b,2024-09-09 19:46:08.000,EUR,1.0,SK,1001
2a861de62df5e68aa1254ae63a4da5c2,2024-10-27 16:37:42.000,CZK,0.0395,CZ,40317
1b1815f0ee3b147a0771aa75d1cbf778,2024-11-24 19:58:06.000,CZK,0.0395,CZ,63900
15945b0eb2253c4bc031af24977c3d80,2024-11-19 10:44:00.000,EUR,1.0,SK,94501
8347884e71540edfa1ed7db8c8754034,2024-12-01 16:57:05.000,CZK,0.0396,CZ,47001
1c161f2f6b1c70721fb55aad743e9585,2024-05-09 11:51:01.000,HUF,0.0026,HU,4481
ec82ea7f08bc01e5bacdfd24cd28050e,2024-09-29 21:45:56.000,CZK,0.0398,CZ,73801
270c89b918d05412fa128c172966d0ed,2024-06-13 23:09:45.000,HUF,0.0025,HU,1091
df74a5d32a9db267be1e959b137c7a8b,2024-04-17 11:39:49.000,HUF,0.0025,HU,2100
b4c451c110778e7421431cd978ff906d,2024-09-03 14:01:50.000,CZK,0.04,CZ,41301
727db38b9e0f1a4a3a106f21dce41ad6,2024-04-12 11:08:19.000,EUR,1.0,SK,83154
389eb1ad24ed1daacaf302c75a9396c9,2024-01-16 18:37:56.000,CZK,0.0405,CZ,73401
102284d755e2ef85c3b936dec21ff434,2024-01-08 22:52:16.000,EUR,1.0,SK,94002
d74fdaa014593744e1e7e656b6c9122a,2024-09-17 20:08:57.000,HUF,0.0025,HU,4501
4531f8b18150cbb036f940cd5a601563,2024-04-16 17:08:54.000,CZK,0.0395,CZ,28002
4e303b822f5b73a4cbebc73c28445cf2,2024-11-21 10:59:15.000,CZK,0.0395,CZ,15400
6d0ebe218505b7c9de4c1306a2eae533,2024-08-14 00:38:03.000,CZK,0.0397,CZ,66434
5ddb0683a6490db66eb854a7d5e82982,2024-08-22 11:45:31.000,HUF,0.0025,HU,9011
68bb9ca57c06e6af3d796f973b049828,2024-08-10 20:34:35.000,HUF,0.0025,HU,3525
b82c8334e165996edfa28b0c0f0e5638,2024-07-20 09:45:44.000,EUR,1.0,SK,90028
55d7a50727f86973703b0295efe664c2,2024-10-06 22:29:05.000,CZK,0.0394,CZ,27705
167d88e4fbc7b47baff01f61be0a032e,2024-05-23 13:39:14.000,EUR,1.0,SK,4022
e49d53c72290431c12a78bfb22622aa6,2024-05-17 14:10:06.000,EUR,1.0,SK,1362
d29869e90fa79817474dfc28ede53b24,2024-08-28 10:43:21.000,EUR,1.0,SK,90023
50a09ec7f5d33f5c4355d30a95d77be0,2024-01-15 22:03:49.000,EUR,1.0,SK,1305
9c4f572c38f21dd4dc58224736b011ee,2024-11-13 14:33:23.000,EUR,1.0,SK,90501
d28486ea17e73eabc775d783f347e6cd,2024-12-14 09:41:19.000,CZK,0.04,CZ,72528
21f813b202da63f0340da20bb165ea00,2024-06-12 13:05:30.000,EUR,1.0,SK,82108
418b26101751e56664a8d51449b2aaf2,2024-11-10 18:51:10.000,CZK,0.0396,CZ,37005
1b0d44f2f25c299bd27e8c200b6bebf0,2024-04-19 15:21:17.000,HUF,0.0025,HU,2081
b3ba93cb4f64612cdf791c2f1509e01c,2024-12-16 17:18:20.000,CZK,0.0399,CZ,41501
053f0db192b4fccebb94d96ebbcbc65f,2024-05-28 12:50:54.000,EUR,1.0,SK,90201
d806f02b7ab809acc8ca37473a317856,2024-08-15 18:50:37.000,EUR,1.0,SK,85301
61a9b3ac966e535516bebe1031f948a6,2024-11-13 22:12:06.000,CZK,0.0394,CZ,55221
2000c4359d649dab4b979776d769b65a,2024-06-30 16:26:44.000,CZK,0.0399,CZ,28002
81f8406e44017947d12408938bdff058,2024-09-05 09:10:47.000,EUR,1.0,SK,84102
a3744b1cf1dd514e73354f0c82932150,2024-09-23 19:27:33.000,CZK,0.0399,CZ,70030
9f19c92ba4aa2e2b60521c2a6f79696b,2024-11-12 20:07:49.000,EUR,1.0,SK,5951
ec147f995946ea6a55e13e53f0c03847,2024-07-25 07:04:47.000,EUR,1.0,SK,83151
85eab5349c50149cd464bdb255b135c8,2024-09-06 16:49:48.000,CZK,0.0399,CZ,60200
baf3303d9f708e65f7a2a769c0c9fcd0,2024-07-10 19:41:33.000,HUF,0.0025,HU,2628
c41bd493c482e75a883173f1df30deff,2024-09-04 20:26:36.000,CZK,0.0398,CZ,50002
4ea5f77fcd43bef5d91b2b941a82e589,2024-09-15 14:16:42.000,EUR,1.0,SK,1305
99f7ef1faff03921fdaf2ad111dc70e1,2024-10-21 22:20:42.000,HUF,0.0025,HU,5600
5b2e40e1418cfe4ac794aad74992950c,2024-10-24 07:51:20.000,HUF,0.0025,HU,3052
eb16fd84eb344dd53567488aec8847dc,2024-08-31 22:32:15.000,CZK,0.0399,CZ,14700
055a1f5202176097ad202680ec9d3f53,2024-12-15 22:09:18.000,EUR,1.0,SK,98522
d53ad955aef905b8dd1a73ab315c4673,2024-10-02 08:05:50.000,HUF,0.0025,HU,4241
f20b44dda79055a81fa38eaf1d8ce9ce,2024-01-03 20:49:15.000,CZK,0.0406,CZ,36233
810baf7600a0b60f032c5a65eac62db0,2024-09-08 17:59:03.000,EUR,1.0,SK,96221
679859e8182b46c209565e09118a8276,2024-04-07 21:11:25.000,HUF,0.0026,HU,3534
b2c7c28ab64b5704ab9e9b4224456529,2024-09-09 13:54:33.000,CZK,0.0399,CZ,15000
e8f32cf51ea2684cdbc1e80914cc7137,2024-04-11 13:09:11.000,HUF,0.0026,HU,1117
6cbe3ba9fcead3268c1fb4d190eae5ac,2024-10-01 13:25:15.000,HUF,0.0025,HU,1142
7c5280486ba275ccbcb50058d59b5321,2024-08-12 19:52:45.000,HUF,0.0025,HU,2085
0c240f4f1e31e9b0fbf66b952b3b2df5,2024-11-10 12:37:17.000,HUF,0.0025,HU,9542
34f57b3fdac38e31a58aa13c03622e3f,2024-12-15 22:12:09.000,EUR,1.0,SK,1008
d92aa9e4cd007c4fa90962ff56342a70,2024-01-08 16:22:39.000,HUF,0.0026,HU,2440
946646b81ec4d2bb921986241babc121,2024-10-09 02:22:33.000,HUF,0.0025,HU,2472
f4597939ca0c6f93489142968a1a89a2,2024-10-01 16:16:00.000,CZK,0.0396,CZ,62400
fc7f45eef42791fe0e73d15db762dcb6,2024-07-16 20:15:34.000,EUR,1.0,SK,83101
065ff01fc0f35e3b83ba9167ca0383d8,2024-01-26 18:24:00.000,CZK,0.0404,CZ,33023
670ff8e077f4b86280c090a377692163,2024-09-06 21:05:42.000,HUF,0.0025,HU,1116
2ef98b84e333cbb2aa115cb56ac0c7e3,2024-09-22 11:02:31.000,HUF,0.0025,HU,1214
a38001c537948d83f44ae9d3acc88245,2024-06-02 18:01:53.000,EUR,1.0,SK,91702
a3b7c12df95f7246c4733d21e9993726,2024-07-18 09:33:00.000,EUR,1.0,SK,2204
6f4a39118cfdef454a075c1a4ed1cb7e,2024-10-18 13:50:26.000,EUR,1.0,SK,8001
50fbf641dcb779b54acd45a2b0e64556,2024-03-18 13:53:14.000,EUR,1.0,SK,8001
52e0d7f760f9cd02d9447816ab55c0df,2024-12-31 13:02:42.000,HUF,0.0024,HU,9475
15a9812e94cc38c45802fff5bba235d4,2024-08-13 13:48:47.000,CZK,0.0397,CZ,39102
05e68d461e860259f600bfcd7f776ef0,2024-10-12 14:24:08.000,CZK,0.0395,CZ,34701
2f12425deb6fe13507a476b4be27b739,2024-02-28 22:36:11.000,CZK,0.0395,CZ,73532
9e29ebee813ccd11a53269c5c5bf33fb,2024-04-24 15:34:50.000,EUR,1.0,SK,7501
9b9a3cd71eb1ccfa6d34202a089a2098,2024-06-10 10:43:18.000,HUF,0.0025,HU,5100
02855f668e0635608ac15fb1649a573c,2024-11-25 19:24:53.000,EUR,1.0,SK,5801
679a44a282a24380aa9247493a36b2a7,2024-09-26 20:05:43.000,CZK,0.0398,CZ,74266
64c77aecbc5d4db01c712212cf4a63dc,2024-08-10 15:29:38.000,EUR,1.0,SK,93001
4ca6606f84edd8e2ed8e0d4c3f938e07,2024-09-14 13:15:31.000,CZK,0.0398,CZ,73991
15430ff4e0d55fbac9cb01456445afac,2024-06-05 18:55:55.000,HUF,0.0025,HU,2181
fdca9ffd1a327da51dc511da0de1e187,2024-07-31 06:51:10.000,EUR,1.0,SK,2001
c1df2626e9a1cd0c216ea65d8ef9bc3d,2024-01-24 15:37:56.000,HUF,0.0026,HU,2660
677e7ea3b6afc7b68afa7647876e59bc,2024-11-19 09:21:02.000,CZK,0.0396,CZ,41725
a991121d8ec70b3c2cfe7f3b74b1e951,2024-08-12 17:41:51.000,CZK,0.0396,CZ,39601
8cb98291eca089ad7e602dc9c4e14e21,2024-09-19 19:47:14.000,EUR,1.0,SK,7237
28f59ee291fdbb59bb0e971caebc5072,2024-02-19 12:16:20.000,HUF,0.0026,HU,8400
3cee660364069b39a34cade54c11944f,2024-03-13 08:11:06.000,EUR,1.0,SK,3495
e453ea3b9b945c1b04fe3e21ea3b9609,2024-08-15 21:59:19.000,EUR,1.0,SK,96603
d31a189e85d1a52e8896bb643b7a260a,2024-07-15 10:09:02.000,CZK,0.0394,CZ,39816
e0e0773941ac1b8dcf6798c74b445b39,2024-02-13 13:56:33.000,EUR,1.0,SK,94002
9c07b53e3971ee746b50044782fefbf1,2024-07-25 11:46:47.000,CZK,0.0394,CZ,63800
3f7a4b81302159d68c596d100f2ec9ac,2024-03-15 11:15:18.000,CZK,0.0397,CZ,50401
ea54c96f32a33b9c287b633160caf6d0,2024-10-02 11:44:32.000,HUF,0.0025,HU,2700
345695c535bbe4966937f1b3472710e9,2024-12-15 14:18:18.000,CZK,0.04,CZ,73543
b74adbd518b38bd4ec83b7faa1769146,2024-11-22 14:20:37.000,CZK,0.0394,CZ,71700
24f6743ef24d70fc50560c47444aac43,2024-04-12 16:59:35.000,HUF,0.0026,HU,9611
d01d2f3b4f598d6109ccacaf967434f7,2024-02-13 21:40:45.000,EUR,1.0,SK,2301
053b54aa11a7226883c270e6122cca31,2024-02-20 21:12:48.000,HUF,0.0026,HU,2131
2058f4eb5e1e48d2a41e723bc00ab203,2024-01-12 13:26:57.000,HUF,0.0026,HU,7800
2343020e26f1cf7afbb1610ad5c498c7,2024-11-18 09:50:07.000,CZK,0.0396,CZ,76811
e8543744e9668e2423391b57b437b875,2024-11-16 20:12:16.000,HUF,0.0024,HU,6792
41419d519b7d3c15d43194ef0de756f6,2024-08-03 17:41:17.000,HUF,0.0025,HU,9027
502a50b287f44d8a55fe6e09149997ef,2024-05-02 14:07:04.000,HUF,0.0026,HU,3461
b7c7c7c7a5e7f536a911acda74c9318a,2024-01-09 14:21:11.000,CZK,0.0407,CZ,26763
2acf572c27219de85743d40776a8ecb8,2024-05-22 23:13:01.000,CZK,0.0405,CZ,58851
e62d6758443b8f460ca7d2059c695fef,2024-10-24 08:11:07.000,CZK,0.0397,CZ,69655
13c2a408655eddec3a16bc7a123afeee,2024-12-10 15:16:19.000,CZK,0.0398,CZ,32300
8397ba774ed8ba6eb757addbeb31284a,2024-06-12 22:06:36.000,EUR,1.0,SK,5551
84ccc32815d32384806f8b115ac591c9,2024-04-09 23:01:57.000,HUF,0.0026,HU,1034
45023b0c7cd5adf2a4220a6ea1104f62,2024-11-29 12:49:06.000,CZK,0.0396,CZ,58266
75c6aa19aad9da7d9b87de6c28c13155,2024-08-05 14:03:30.000,CZK,0.0395,CZ,66501
0d9291d61be7e15109d3eca3e4c9bbbc,2024-07-03 21:37:15.000,EUR,1.0,SK,92901
fbc76668a97196ea348fc76d9aa60967,2024-09-25 00:44:56.000,EUR,1.0,SK,2944
a295e4cd62be938a5cad805c878ed5f2,2024-05-20 16:10:02.000,EUR,1.0,SK,91953
820c94c856b8d9931ff057e1edc91d23,2024-03-06 17:18:53.000,HUF,0.0025,HU,1067
626adc58fa658a56c7c918f11371a473,2024-07-10 13:51:21.000,HUF,0.0025,HU,1182
bf6e424140b11d3eef920ed302302c52,2024-12-10 11:32:18.000,HUF,0.0024,HU,4551
f1a74160834c52f98978c85ab804d37b,2024-04-12 08:25:11.000,HUF,0.0026,HU,4600
689cdcd565690bee8923ec4194b0fb70,2024-01-13 16:08:43.000,EUR,1.0,SK,90084
66afc5d70f5ba2d101df1c75bcd81b91,2024-08-27 10:11:24.000,CZK,0.0399,CZ,62100
0b6cf35b92bc137d9f2699e8c9800131,2024-06-06 09:51:17.000,EUR,1.0,SK,85105
4034d4b784752b1ae9fffef7215720af,2024-03-26 20:40:15.000,CZK,0.0396,CZ,75653
95757830f6e3766806158472a3e905c3,2024-06-07 20:52:58.000,HUF,0.0026,HU,2371
8a60cc45f3149a1e05a0dd299011be7b,2024-05-27 09:11:43.000,HUF,0.0026,HU,5000
4c7d1de5d52cc88f4aca15ece6bda2c8,2024-08-14 08:08:48.000,EUR,1.0,SK,94901
d1922cbdec567d22642afd66ec8e889f,2024-06-15 14:53:09.000,CZK,0.0404,CZ,46334
74f6f7833cac1fa1319c3be511acd8ca,2024-10-30 09:53:32.000,CZK,0.0395,CZ,25081
5ca023b980b680d76d7f3b4134084ae9,2024-05-29 14:40:22.000,EUR,1.0,SK,90061
f8ff010798c8bc6ac772f9e8aff78680,2024-11-27 20:04:59.000,HUF,0.0024,HU,7400
a7df2479dd3aa2dfaf67a90f7aebc049,2024-11-25 05:42:59.000,CZK,0.0395,CZ,15000
a6983575819879155e617c4854a15d1c,2024-01-01 20:34:10.000,EUR,1.0,SK,83106
8bf3cc7aebb805a91edf8e5a6a6ef400,2024-07-12 14:46:54.000,EUR,1.0,SK,84104
f445fbc1f1d08c70549fb560aa733b03,2024-11-21 18:49:07.000,EUR,1.0,SK,94701
ba2d596d7a4e35cbbd00943593c7f4a4,2024-06-05 06:58:27.000,CZK,0.0405,CZ,72400
ca593e535cdc12f38727cc494ad374f3,2024-12-19 05:01:07.000,EUR,1.0,SK,1841
861c03ffdd2f62324ae3195a406fa6ae,2024-07-07 21:27:48.000,HUF,0.0025,HU,7020
d2299ce9734c88204ac107209fb5e26d,2024-05-26 15:49:01.000,EUR,1.0,SK,92701
67b4b9fc8c13c25dc5b77ecceff7e815,2024-10-15 10:16:17.000,EUR,1.0,SK,7614
c467967eb29c89dc4e75e25d2ecdef13,2024-07-22 14:46:46.000,HUF,0.0026,HU,5527
37922b8a8ae4b2697d44bed95b6f8620,2024-08-30 20:57:04.000,HUF,0.0025,HU,6722
c3238c131a9a0a2b51622a03951a8dd6,2024-05-22 20:29:09.000,CZK,0.0405,CZ,41501
6e1b88e4fde968a18a2036308d38baef,2024-09-03 22:26:38.000,EUR,1.0,SK,98001
25b5a7894e3709c08b24eb591489e19f,2024-09-03 18:32:58.000,CZK,0.04,CZ,25229
1b699b7108e260bbfc38d5d9709e70cf,2024-08-17 16:01:41.000,EUR,1.0,SK,91933
574391e38b67328bb9dae63198ba34e8,2024-06-17 13:47:39.000,CZK,0.0405,CZ,39464
eb20e4db96303aa82d5205ba07e58703,2024-07-29 00:05:34.000,EUR,1.0,SK,96701
e8fbef3bd8ec15d2023d20acbe93c4f6,2024-12-30 10:51:45.000,CZK,0.0397,CZ,18200
fd724fe5c690ec5a0e68f00801b3e0c6,2024-08-21 13:53:55.000,EUR,1.0,SK,3492
d1d908628fd12a1f7bf127979ccb01d5,2024-08-30 17:30:27.000,CZK,0.0399,CZ,68724
19ae113ce828d80a4f0f2a2adc737227,2024-12-12 10:04:26.000,CZK,0.0399,CZ,28547
c7cb8e5d727622b3787834b853ff25fe,2024-12-02 08:20:44.000,HUF,0.0024,HU,7634
4e73bb6cc40d11d86433cf6a71dde950,2024-12-29 09:34:24.000,CZK,0.0397,CZ,26301
9ef7e5a478c94ab9d75fae1980fbeb47,2024-01-30 12:13:57.000,EUR,1.0,SK,97404
47badb738da4f0b9d3c5e4eb545fbb84,2024-09-15 22:24:42.000,EUR,1.0,SK,95121
21db33feaae06054e7174743095d895b,2024-05-09 13:17:37.000,CZK,0.04,CZ,79601
6da161265263400e340c2269d97e8373,2024-02-27 14:22:24.000,HUF,0.0026,HU,1071
7f5ad30eddb5e9a0add93a73f5bbfad2,2024-10-21 18:53:01.000,HUF,0.0025,HU,9700
87b26e9946610b6b17fd62dd06783183,2024-05-29 21:37:55.000,HUF,0.0026,HU,3530
e0c067d398674bc4e5a5b0e86007f930,2024-10-21 12:01:27.000,CZK,0.0396,CZ,25242
bfe37ce277d392b0092b40fa552b2d07,2024-02-27 22:21:29.000,EUR,1.0,SK,94110
3d8b6c62cd8b40f73b8fdf2b85198095,2024-05-15 17:38:17.000,CZK,0.0403,CZ,50011
d1c95cd579fca67ef9b73e3b7e4cb84a,2024-11-24 00:07:58.000,CZK,0.0395,CZ,35601
897896521bff9becb8b05d378efb6f11,2024-08-13 12:27:30.000,CZK,0.0397,CZ,61600
69ba75874403e914e1fd43c22a124e11,2024-10-03 18:11:51.000,CZK,0.0395,CZ,40502
f08983bb81db2db0cf01b9ec367806e8,2024-02-21 14:31:25.000,EUR,1.0,SK,91613
6c45e823d99e909b99580c849f4280c7,2024-01-03 09:38:40.000,HUF,0.0026,HU,1038
addc4b0141e67c4ba84ee34809f5ab9a,2024-09-13 15:47:45.000,CZK,0.0398,CZ,40004
6c52ffb33cf8e2c0520b3df13f0b6c6d,2024-10-14 20:18:47.000,HUF,0.0025,HU,3398
23466e50a3596f2a9a0423a99eae91dc,2024-09-06 08:06:18.000,CZK,0.0399,CZ,25067
0fed04d07e29663c9a3b489a24fed205,2024-09-22 22:56:53.000,CZK,0.0399,CZ,68712
f722a73c172743bd53476c76fdd26455,2024-11-01 10:31:39.000,EUR,1.0,SK,3802
aa647b12e2f191baef70273e9cdc3210,2024-08-15 21:02:05.000,EUR,1.0,SK,97401
9c8c5112bb22af6997a9a545853c8d6f,2024-09-07 17:37:28.000,EUR,1.0,SK,83102
8237b674d12ba17e2de1f3fcfd81a775,2024-01-06 17:01:03.000,EUR,1.0,SK,5201
b4f38c0fbb4cbfec282e792984d971b8,2024-11-26 16:38:16.000,EUR,1.0,SK,7202
0b9f16b0fa368fc788d1d9b53bde3e11,2024-05-27 20:56:43.000,EUR,1.0,SK,8256
b84f7327623cfcf26f97dadadc5a1a60,2024-06-21 09:18:36.000,EUR,1.0,SK,8276
4997de00b8cd1cae3609c7f6f7e996e6,2024-03-20 22:02:38.000,CZK,0.0395,CZ,34142
55e92527fb84cd8f75705d8afce24dbc,2024-01-09 15:12:32.000,HUF,0.0026,HU,6332
32569c6d9aa00ab4efa5b9f66d2fde75,2024-09-22 20:10:52.000,HUF,0.0025,HU,9027
02ba84154441d70d70edb46551f4f20c,2024-02-08 13:13:53.000,CZK,0.04,CZ,50002
53cc7fa98628cb92a3b57389b845df7f,2024-05-25 20:10:00.000,CZK,0.0406,CZ,12000
24b60bce77c658152e5f226cf5ec6083,2024-07-10 21:36:00.000,CZK,0.0395,CZ,50003
271d738119e2f2f9d7077ce1f2a91149,2024-03-17 23:42:46.000,CZK,0.0397,CZ,46006
99d9887d6eb4d6280af633f1116d82e1,2024-01-11 09:25:40.000,CZK,0.0406,CZ,25241
f2569dcd51ac25bdf9af4f77953f2297,2024-01-22 23:03:31.000,EUR,1.0,SK,85106
656e3aec239bc4875f66ba17d2dd7910,2024-03-18 10:26:13.000,EUR,1.0,SK,85104
91fa93a64d6c39377097c52f7cc26e92,2024-04-12 16:19:54.000,CZK,0.0394,CZ,19600
a162ba6c4cb67a27c102d46b4ebfcaeb,2024-11-28 19:43:20.000,EUR,1.0,SK,93585
fe5d466548aac09edcbac627d0df1f21,2024-10-07 08:46:20.000,EUR,1.0,SK,3601
b7fe37372e51d85ff83a70ee292c20da,2024-08-22 21:19:41.000,CZK,0.0399,CZ,43603
c4946e4a82d74cdfe7a2e259ecb6a175,2024-04-28 06:40:02.000,HUF,0.0025,HU,2310
46769c981da36719f331f893badb8f19,2024-10-03 21:37:38.000,HUF,0.0025,HU,600
b426ca0d534030e4884ca173f6fcfcf4,2024-06-27 00:38:24.000,HUF,0.0025,HU,9700
7a62507b89f6096ccac5fbbba9b2aaad,2024-04-09 20:05:34.000,CZK,0.0394,CZ,60200
c46d6928f9cf8b8c74f7db34e03d7684,2024-11-30 12:07:11.000,HUF,0.0024,HU,4032
0f0b08594ec16f6b1989e46c1583f9ca,2024-11-11 15:59:07.000,HUF,0.0024,HU,1081
35293dead6b0af02a768feba805ffc78,2024-10-17 13:32:37.000,EUR,1.0,SK,90501
f6961f1d3cdfe479f9c30d2351f6afb4,2024-02-22 07:04:00.000,CZK,0.0394,CZ,46602
8dda9a7e9866c7e7bb1e7bf1320cf9e6,2024-09-13 00:15:49.000,CZK,0.0398,CZ,26301
41144d62ea455f2293c8b040c8d2008d,2024-04-24 20:15:30.000,EUR,1.0,SK,91702
275ea2957bc2078dff83d0eb04fb06f8,2024-05-17 15:27:19.000,HUF,0.0026,HU,1171
d7e53ff47bfa9d6e171ab2bb62c1f32f,2024-10-28 10:59:58.000,HUF,0.0025,HU,1092
c9a59a7126a3ee044214323cbf94c44b,2024-04-10 09:31:32.000,EUR,1.0,SK,92521
64ff94bc27e69a7d5d5cd629c7edef50,2024-11-05 19:07:05.000,HUF,0.0024,HU,6727
fbd583379a59db41d1df4ea47fd79d1b,2024-07-08 17:26:47.000,EUR,1.0,SK,1306
455691c1d0c53c1997c017266ddeed62,2024-08-20 13:39:57.000,CZK,0.0397,CZ,73401
1958e658bcdc6c2cf068a0b916709c70,2024-07-30 23:42:48.000,HUF,0.0025,HU,6000
4b4f94a19baaf0e8896d1def2eba1447,2024-06-18 21:22:24.000,EUR,1.0,SK,7101
0b3eb4a62cddd57581b811bd5fe7b0e7,2024-02-10 14:12:36.000,HUF,0.0026,HU,1047
d0ee2303639b4a8818962494b69ff778,2024-02-03 21:07:30.000,HUF,0.0026,HU,3526
840afd0fb9cac21df1a2ef579b6e5aa1,2024-07-10 14:27:28.000,HUF,0.0025,HU,8200
ea29f596b7078ec3891b5d9f677b74b4,2024-11-17 23:12:54.000,HUF,0.0024,HU,3060
11bdd5f7d1b500d7f7ba1e850ed7b407,2024-06-17 19:14:31.000,EUR,1.0,SK,95633
f488ed2f70e0685743760175cd8973d6,2024-08-14 11:17:53.000,CZK,0.0397,CZ,67504
07570d97da35812a5b91481e11c67f72,2024-12-22 19:53:37.000,CZK,0.0398,CZ,36263
7a6f4cb787a3a4946401d33421f558f9,2024-11-18 20:37:08.000,CZK,0.0396,CZ,73506
d784c98fa33f7f9e8b88392f4acc1469,2024-11-06 21:12:50.000,HUF,0.0024,HU,2750
